disno,dyindex,statea,namea,stateb,nameb,year,strtday,strtmnth,strtyr,endday,endmnth,endyear,outcome,settlmnt,fatlev,highact,hihost,recip,noinit,notarg,sideaa,revstata,revtypea,fatleva,highmcaa,hihosta,orignata,sideab,revstatb,revtypeb,fatlevb,highmcab,hihostb,orignatb,rolea,roleb,dyad_rolea,dyad_roleb,war,durindx,duration,cumdurat,mid5hiact,mid5hiacta,mid5hiactb,severity,severitya,severityb,ongo2014,new,change,changetype_1,changetype_2
4387,4387.0009765625,530,ETH,520,SOM,2006,18,6,2006,21,7,2006,5,3,0,16,4,0,1,1,0,1,3,0,16,4,1,1,0,0,0,0,1,1,1,3,1,3,0,1,34,34,14,14,0,84,84,49,0,0,0,0,0
4388,4388.0009765625,516,BUI,517,RWA,2006,17,8,2006,17,8,2006,1,2,0,14,3,0,1,1,1,0,0,0,0,1,1,0,0,0,0,14,3,1,3,1,3,1,0,1,1,1,12,0,12,65,49,65,0,0,0,0,0
4388,4388.0009765625,517,RWA,516,BUI,2006,17,8,2006,17,8,2006,2,2,0,14,3,0,1,1,0,0,0,0,14,3,1,1,0,0,0,0,1,1,1,3,1,3,0,1,1,1,12,12,0,65,65,49,0,0,0,0,0
4389,4389.0009765625,530,ETH,531,ERI,2006,16,10,2006,16,10,2006,5,3,0,13,3,0,1,1,1,1,1,0,0,1,1,0,0,0,0,13,3,1,3,1,3,1,0,1,1,1,11,0,11,49,49,49,0,0,0,0,0
4389,4389.0009765625,531,ERI,530,ETH,2006,16,10,2006,16,10,2006,5,3,0,13,3,0,1,1,0,0,0,0,13,3,1,1,1,1,0,0,1,1,1,3,1,3,0,1,1,1,11,11,0,49,49,49,0,0,0,0,0
4390,4390.0009765625,483,CHA,625,SUD,2006,18,10,2006,9,4,2007,0,0,0,19,4,0,1,1,1,1,2,0,19,4,1,0,0,0,0,19,4,1,1,3,1,3,0,1,75,75,16,16,16,65,65,65,0,0,0,0,0
4390,4390.0009765625,483,CHA,625,SUD,2007,18,10,2006,9,4,2007,5,3,2,19,4,0,1,1,1,1,2,1,19,4,1,0,0,0,1,19,4,1,1,3,1,3,0,2,100,175,16,16,16,65,65,65,0,0,0,0,0
4390,4390.0009765625,625,SUD,483,CHA,2006,18,10,2006,9,4,2007,0,0,0,19,4,0,1,1,0,0,0,0,19,4,1,1,1,2,0,19,4,1,3,1,3,1,0,1,75,75,16,16,16,65,65,65,0,0,0,0,0
4390,4390.0009765625,625,SUD,483,CHA,2007,18,10,2006,9,4,2007,5,3,2,19,4,0,1,1,0,0,0,1,19,4,1,1,1,2,1,19,4,1,3,1,3,1,0,2,100,175,16,16,16,65,65,65,0,0,0,0,0
4391,4391.0009765625,501,KEN,520,SOM,2006,10,11,2006,10,11,2006,5,3,0,13,3,0,1,1,1,0,0,0,13,3,1,0,0,0,0,0,1,1,1,3,1,3,0,1,1,1,11,11,0,49,49,0,0,0,0,0,0
4391,4391.0009765625,520,SOM,501,KEN,2006,10,11,2006,10,11,2006,5,3,0,13,3,0,1,1,0,0,0,0,0,1,1,1,0,0,0,13,3,1,3,1,3,1,0,1,1,1,11,0,11,49,0,49,0,0,0,0,0
4392,4392.0009765625,490,DRC,500,UGA,2007,28,7,2007,19,12,2007,5,3,1,18,4,1,1,1,1,0,0,1,18,4,1,0,1,1,1,18,4,1,3,1,3,1,0,1,145,145,17,17,17,75,75,75,0,0,0,0,0
4392,4392.0009765625,500,UGA,490,DRC,2007,28,7,2007,19,12,2007,5,3,1,18,4,1,1,1,0,1,1,1,18,4,1,1,0,0,1,18,4,1,1,3,1,3,0,1,145,145,17,17,17,75,75,75,0,0,0,0,0
4393,4393.0009765625,490,DRC,516,BUI,2007,10,9,2007,13,9,2007,8,4,0,19,4,0,1,1,1,0,0,0,19,4,1,0,1,2,0,17,4,1,1,3,1,3,0,1,4,4,16,16,15,65,65,81,0,0,0,0,0
4393,4393.0009765625,516,BUI,490,DRC,2007,10,9,2007,13,9,2007,8,4,0,19,4,0,1,1,0,1,2,0,17,4,1,1,0,0,0,19,4,1,3,1,3,1,0,1,4,4,16,15,16,65,81,65,0,0,0,0,0
4394,4394.0009765625,530,ETH,531,ERI,2007,26,12,2007,26,12,2007,5,3,0,18,4,1,1,1,1,1,1,0,18,4,1,0,0,0,0,18,4,1,1,3,1,3,0,1,1,1,17,17,17,75,75,75,0,0,0,0,0
4394,4394.0009765625,531,ERI,530,ETH,2007,26,12,2007,26,12,2007,5,3,0,18,4,1,1,1,0,0,0,0,18,4,1,1,1,1,0,18,4,1,3,1,3,1,0,1,1,1,17,17,17,75,75,75,0,0,0,0,0
4395,4395.0009765625,483,CHA,625,SUD,2007,28,12,2007,13,7,2008,0,0,0,19,4,0,1,1,1,1,2,0,19,4,1,0,0,0,0,18,4,1,1,3,1,3,0,1,4,4,16,16,17,65,65,75,0,0,0,0,0
4395,4395.0009765625,483,CHA,625,SUD,2008,28,12,2007,13,7,2008,5,3,0,19,4,0,1,1,1,1,2,0,19,4,1,0,0,0,0,18,4,1,1,3,1,3,0,2,196,200,16,16,17,65,65,75,0,0,0,0,0
4395,4395.0009765625,625,SUD,483,CHA,2007,28,12,2007,13,7,2008,0,0,0,19,4,0,1,1,0,0,0,0,18,4,1,1,1,2,0,19,4,1,3,1,3,1,0,1,4,4,16,17,16,65,75,65,0,0,0,0,0
4395,4395.0009765625,625,SUD,483,CHA,2008,28,12,2007,13,7,2008,5,3,0,19,4,0,1,1,0,0,0,0,18,4,1,1,1,2,0,19,4,1,3,1,3,1,0,2,196,200,16,17,16,65,75,65,0,0,0,0,0
4396,4396.0009765625,520,SOM,530,ETH,2008,12,2,2008,12,2,2008,2,2,1,18,4,1,1,1,1,1,2,1,18,4,1,0,0,0,0,18,4,1,1,3,1,3,0,1,1,1,17,17,17,75,75,75,0,0,0,0,0
4396,4396.0009765625,530,ETH,520,SOM,2008,12,2,2008,12,2,2008,1,2,1,18,4,1,1,1,0,0,0,0,18,4,1,1,1,2,1,18,4,1,3,1,3,1,0,1,1,1,17,17,17,75,75,75,0,0,0,0,0
4397,4397.0009765625,2,USA,520,SOM,2008,2,3,2008,2,3,2008,5,3,0,19,4,0,1,1,1,1,2,0,19,4,1,0,0,0,0,0,1,1,1,3,1,3,0,1,1,1,16,16,0,65,65,84,0,0,0,0,0
4397,4397.0009765625,520,SOM,2,USA,2008,2,3,2008,2,3,2008,5,3,0,19,4,0,1,1,0,0,0,0,0,1,1,1,1,2,0,19,4,1,3,1,3,1,0,1,1,1,16,0,16,65,84,65,0,0,0,0,0
4398,4398.0009765625,522,DJI,531,ERI,2008,18,4,2008,10,6,2008,8,4,1,18,4,1,1,1,1,0,0,1,18,4,1,0,0,0,1,18,4,1,3,1,3,1,0,1,54,54,17,17,17,75,75,75,0,0,0,0,0
4398,4398.0009765625,531,ERI,522,DJI,2008,18,4,2008,10,6,2008,8,4,1,18,4,1,1,1,0,0,0,1,18,4,1,1,0,0,1,18,4,1,1,3,1,3,0,1,54,54,17,17,17,75,75,75,0,0,0,0,0
4399,4399.0009765625,530,ETH,625,SUD,2008,9,5,2008,8,7,2008,5,3,0,19,4,0,1,1,1,0,0,0,19,4,1,0,0,0,0,19,4,1,3,1,3,1,0,1,61,61,16,16,16,65,65,65,0,0,0,0,0
4399,4399.0009765625,625,SUD,530,ETH,2008,9,5,2008,8,7,2008,5,3,0,19,4,0,1,1,0,0,0,0,19,4,1,1,0,0,0,19,4,1,1,3,1,3,0,1,61,61,16,16,16,65,65,65,0,0,0,0,0
4400,4400.0009765625,501,KEN,520,SOM,2008,11,11,2008,11,11,2008,5,3,0,13,3,0,1,1,1,0,0,0,13,3,1,0,0,0,0,0,1,1,1,3,1,3,0,1,1,1,11,11,0,49,49,75,0,0,0,0,0
4400,4400.0009765625,520,SOM,501,KEN,2008,11,11,2008,11,11,2008,5,3,0,13,3,0,1,1,0,0,0,0,0,1,1,1,0,0,0,13,3,1,3,1,3,1,0,1,1,1,11,0,11,49,75,49,0,0,0,0,0
4401,4401.0009765625,520,SOM,530,ETH,2008,5,12,2008,31,12,2010,0,0,0,19,4,0,1,1,1,0,0,0,0,1,1,0,1,2,0,19,4,1,3,1,3,1,0,1,27,27,16,0,16,65,65,65,0,0,0,0,0
4401,4401.0009765625,520,SOM,530,ETH,2009,5,12,2008,31,12,2010,0,0,0,19,4,0,1,1,1,0,0,0,0,1,1,0,1,2,0,19,4,1,3,1,3,1,0,2,365,392,16,0,16,65,0,65,0,0,0,0,0
4401,4401.0009765625,520,SOM,530,ETH,2010,5,12,2008,31,12,2010,5,3,0,19,4,0,1,1,1,0,0,0,0,1,1,0,1,2,0,19,4,1,3,1,3,1,0,3,365,757,16,0,16,65,0,65,0,0,0,0,0
4401,4401.0009765625,530,ETH,520,SOM,2008,5,12,2008,31,12,2010,0,0,0,19,4,0,1,1,0,1,2,0,19,4,1,1,0,0,0,0,1,1,1,3,1,3,0,1,27,27,16,16,0,65,65,0,0,0,0,0,0
4401,4401.0009765625,530,ETH,520,SOM,2009,5,12,2008,31,12,2010,0,0,0,19,4,0,1,1,0,1,2,0,19,4,1,1,0,0,0,0,1,1,1,3,1,3,0,2,365,392,16,16,0,65,65,84,0,0,0,0,0
4401,4401.0009765625,530,ETH,520,SOM,2010,5,12,2008,31,12,2010,5,3,0,19,4,0,1,1,0,1,2,0,19,4,1,1,0,0,0,0,1,1,1,3,1,3,0,3,365,757,16,16,0,65,65,49,0,0,0,0,0
4402,4402.0009765625,490,DRC,540,ANG,2009,27,2,2009,27,2,2009,8,4,0,16,4,0,1,1,1,0,0,0,0,1,1,0,0,0,0,16,4,1,3,1,3,1,0,1,1,1,14,0,14,84,49,84,0,0,0,0,0
4402,4402.0009765625,540,ANG,490,DRC,2009,27,2,2009,27,2,2009,8,4,0,16,4,0,1,1,0,0,0,0,16,4,1,1,0,0,0,0,1,1,1,3,1,3,0,1,1,1,14,14,0,84,84,49,0,0,0,0,0
4403,4403.0009765625,483,CHA,625,SUD,2009,15,5,2009,15,7,2009,5,3,1,19,4,0,1,1,1,1,2,1,19,4,1,0,0,0,0,0,1,1,1,3,1,3,0,1,62,62,16,16,0,65,65,0,0,0,0,0,0
4403,4403.0009765625,625,SUD,483,CHA,2009,15,5,2009,15,7,2009,5,3,1,19,4,0,1,1,0,0,0,0,0,1,1,1,1,2,1,19,4,1,3,1,3,1,0,1,62,62,16,0,16,65,0,65,0,0,0,0,0
4404,4404.0009765625,501,KEN,520,SOM,2009,20,6,2009,13,9,2009,5,3,0,13,3,0,1,1,1,0,0,0,13,3,1,0,0,0,0,0,1,1,1,3,1,3,0,1,86,86,11,11,0,49,49,0,0,0,0,0,0
4404,4404.0009765625,520,SOM,501,KEN,2009,20,6,2009,13,9,2009,5,3,0,13,3,0,1,1,0,0,0,0,0,1,1,1,0,0,0,13,3,1,3,1,3,1,0,1,86,86,11,0,11,49,0,49,0,0,0,0,0
4405,4405.0009765625,530,ETH,531,ERI,2010,3,1,2010,3,1,2010,2,2,1,18,4,1,1,1,1,1,1,1,18,4,1,0,0,0,1,18,4,1,1,3,1,3,0,1,1,1,17,17,17,75,75,75,0,0,0,0,0
4405,4405.0009765625,531,ERI,530,ETH,2010,3,1,2010,3,1,2010,1,2,1,18,4,1,1,1,0,0,0,1,18,4,1,1,1,1,1,18,4,1,3,1,3,1,0,1,1,1,17,17,17,75,75,75,0,0,0,0,0
4406,4406.0009765625,500,UGA,517,RWA,2010,28,6,2010,28,6,2010,5,3,0,13,3,0,1,1,1,0,0,0,0,1,1,0,0,0,0,13,3,1,3,1,3,1,0,1,1,1,11,0,11,49,84,49,0,0,0,0,0
4406,4406.0009765625,517,RWA,500,UGA,2010,28,6,2010,28,6,2010,5,3,0,13,3,0,1,1,0,0,0,0,13,3,1,1,0,0,0,0,1,1,1,3,1,3,0,1,1,1,11,11,0,49,49,0,0,0,0,0,0
4407,4407.0009765625,531,ERI,679,YEM,2010,29,8,2010,31,12,2010,8,4,0,17,4,0,1,1,1,0,0,0,14,3,1,0,0,0,0,17,4,1,1,3,1,3,0,1,125,125,15,12,15,81,65,81,0,0,0,0,0
4407,4407.0009765625,679,YEM,531,ERI,2010,29,8,2010,31,12,2010,8,4,0,17,4,0,1,1,0,0,0,0,17,4,1,1,0,0,0,14,3,1,3,1,3,1,0,1,125,125,15,15,12,81,81,65,0,0,0,0,0
4408,4408.0009765625,500,UGA,501,KEN,2010,29,8,2010,31,12,2010,8,4,1,16,4,0,1,1,1,1,2,1,16,4,1,0,0,0,0,0,1,1,1,3,1,3,0,1,125,125,14,14,0,84,84,65,0,0,0,0,0
4408,4408.0009765625,501,KEN,500,UGA,2010,29,8,2010,31,12,2010,8,4,1,16,4,0,1,1,0,0,0,0,0,1,1,1,1,2,1,16,4,1,3,1,3,1,0,1,125,125,14,0,14,84,65,84,0,0,0,0,0
4409,4409.0009765625,373,AZE,630,IRN,2002,22,2,2002,22,2,2002,5,3,0,8,3,0,1,1,1,0,0,0,8,3,1,0,1,2,0,8,3,1,3,1,3,1,0,1,1,1,7,7,7,49,49,49,0,0,0,0,0
4409,4409.0009765625,630,IRN,373,AZE,2002,22,2,2002,22,2,2002,5,3,0,8,3,0,1,1,0,1,2,0,8,3,1,1,0,0,0,8,3,1,1,3,1,3,0,1,1,1,7,7,7,49,49,49,0,0,0,0,0
4410,4410.0009765625,350,GRC,640,TUR,2002,2,4,2002,2,4,2002,5,3,0,9,3,0,1,2,1,0,0,0,0,1,1,0,1,1,0,9,3,1,4,1,3,1,0,1,1,1,7,0,7,49,65,49,0,0,0,0,0
4410,4410.0009765625,640,TUR,350,GRC,2002,2,4,2002,2,4,2002,5,3,0,9,3,0,1,2,0,1,1,0,9,3,1,1,0,0,0,0,1,1,1,4,1,3,0,1,1,1,7,7,0,49,49,0,0,0,0,0,0
4410,4410.001953125,352,CYP,640,TUR,2002,3,4,2002,3,4,2002,5,3,0,9,3,0,1,2,1,0,0,0,0,1,0,0,1,1,0,9,3,1,3,1,3,1,0,1,1,1,7,0,7,49,0,49,0,0,0,0,0
4410,4410.001953125,640,TUR,352,CYP,2002,3,4,2002,3,4,2002,5,3,0,9,3,0,1,2,0,1,1,0,9,3,1,1,0,0,0,0,1,0,1,3,1,3,0,1,1,1,7,7,0,49,49,0,0,0,0,0,0
4411,4411.0009765625,365,RUS,373,AZE,2002,23,5,2002,23,5,2002,5,3,0,13,3,0,1,1,1,1,2,0,13,3,1,0,0,0,0,0,1,1,1,3,1,3,0,1,1,1,11,11,0,49,49,81,0,0,0,0,0
4411,4411.0009765625,373,AZE,365,RUS,2002,23,5,2002,23,5,2002,5,3,0,13,3,0,1,1,0,0,0,0,0,1,1,1,1,2,0,13,3,1,3,1,3,1,0,1,1,1,11,0,11,49,81,49,0,0,0,0,0
4412,4412.0009765625,339,ALB,343,MAC,2002,21,7,2002,21,7,2002,6,1,0,19,4,0,1,1,1,0,0,0,0,1,1,0,0,0,0,19,4,1,3,1,3,1,0,1,1,1,16,0,16,65,0,65,0,0,0,0,0
4412,4412.0009765625,343,MAC,339,ALB,2002,21,7,2002,21,7,2002,6,1,0,19,4,0,1,1,0,0,0,0,19,4,1,1,0,0,0,0,1,1,1,3,1,3,0,1,1,1,16,16,0,65,65,0,0,0,0,0,0
4413,4413.0009765625,344,CRO,349,SLV,2002,6,8,2002,6,8,2002,5,3,0,9,3,0,1,1,1,1,2,0,9,3,1,0,0,0,0,0,1,1,1,3,1,3,0,1,1,1,7,7,0,49,49,75,0,0,0,0,0
4413,4413.0009765625,349,SLV,344,CRO,2002,6,8,2002,6,8,2002,5,3,0,9,3,0,1,1,0,0,0,0,0,1,1,1,1,2,0,9,3,1,3,1,3,1,0,1,1,1,7,0,7,49,75,49,0,0,0,0,0
4414,4414.0009765625,371,ARM,373,AZE,2002,9,8,2002,31,12,2010,0,0,0,18,4,1,1,1,1,1,1,0,18,4,1,0,0,0,0,18,4,1,1,3,1,3,0,1,145,145,17,17,17,75,75,75,0,0,0,0,0
4414,4414.0009765625,371,ARM,373,AZE,2003,9,8,2002,31,12,2010,0,0,0,18,4,1,1,1,1,1,1,0,18,4,1,0,0,0,0,18,4,1,1,3,1,3,0,2,365,510,17,17,17,75,75,75,0,0,0,0,0
4414,4414.0009765625,371,ARM,373,AZE,2004,9,8,2002,31,12,2010,0,0,0,18,4,1,1,1,1,1,1,0,18,4,1,0,0,0,0,18,4,1,1,3,1,3,0,3,366,876,17,17,17,75,75,75,0,0,0,0,0
4414,4414.0009765625,371,ARM,373,AZE,2005,9,8,2002,31,12,2010,0,0,0,18,4,1,1,1,1,1,1,0,18,4,1,0,0,0,0,18,4,1,1,3,1,3,0,4,365,1241,17,17,17,75,75,75,0,0,0,0,0
4414,4414.0009765625,371,ARM,373,AZE,2006,9,8,2002,31,12,2010,0,0,0,18,4,1,1,1,1,1,1,0,18,4,1,0,0,0,0,18,4,1,1,3,1,3,0,5,365,1606,17,17,17,75,75,75,0,0,0,0,0
4414,4414.0009765625,371,ARM,373,AZE,2007,9,8,2002,31,12,2010,0,0,0,18,4,1,1,1,1,1,1,0,18,4,1,0,0,0,0,18,4,1,1,3,1,3,0,6,365,1971,17,17,17,75,75,75,0,0,0,0,0
4414,4414.0009765625,371,ARM,373,AZE,2008,9,8,2002,31,12,2010,0,0,0,18,4,1,1,1,1,1,1,0,18,4,1,0,0,0,0,18,4,1,1,3,1,3,0,7,366,2337,17,17,17,75,75,75,0,0,0,0,0
4414,4414.0009765625,371,ARM,373,AZE,2009,9,8,2002,31,12,2010,0,0,0,18,4,1,1,1,1,1,1,0,18,4,1,0,0,0,0,18,4,1,1,3,1,3,0,8,365,2702,17,17,17,75,75,75,0,0,0,0,0
4414,4414.0009765625,371,ARM,373,AZE,2010,9,8,2002,31,12,2010,5,3,2,18,4,1,1,1,1,1,1,2,18,4,1,0,0,0,2,18,4,1,1,3,1,3,0,9,365,3067,17,17,17,75,75,75,0,0,0,0,0
4414,4414.0009765625,373,AZE,371,ARM,2002,9,8,2002,31,12,2010,0,0,0,18,4,1,1,1,0,0,0,0,18,4,1,1,1,1,0,18,4,1,3,1,3,1,0,1,145,145,17,17,17,75,75,75,0,0,0,0,0
4414,4414.0009765625,373,AZE,371,ARM,2003,9,8,2002,31,12,2010,0,0,0,18,4,1,1,1,0,0,0,0,18,4,1,1,1,1,0,18,4,1,3,1,3,1,0,2,365,510,17,17,17,75,75,75,0,0,0,0,0
4414,4414.0009765625,373,AZE,371,ARM,2004,9,8,2002,31,12,2010,0,0,0,18,4,1,1,1,0,0,0,0,18,4,1,1,1,1,0,18,4,1,3,1,3,1,0,3,366,876,17,17,17,75,75,75,0,0,0,0,0
4414,4414.0009765625,373,AZE,371,ARM,2005,9,8,2002,31,12,2010,0,0,0,18,4,1,1,1,0,0,0,0,18,4,1,1,1,1,0,18,4,1,3,1,3,1,0,4,365,1241,17,17,17,75,75,75,0,0,0,0,0
4414,4414.0009765625,373,AZE,371,ARM,2006,9,8,2002,31,12,2010,0,0,0,18,4,1,1,1,0,0,0,0,18,4,1,1,1,1,0,18,4,1,3,1,3,1,0,5,365,1606,17,17,17,75,75,75,0,0,0,0,0
4414,4414.0009765625,373,AZE,371,ARM,2007,9,8,2002,31,12,2010,0,0,0,18,4,1,1,1,0,0,0,0,18,4,1,1,1,1,0,18,4,1,3,1,3,1,0,6,365,1971,17,17,17,75,75,75,0,0,0,0,0
4414,4414.0009765625,373,AZE,371,ARM,2008,9,8,2002,31,12,2010,0,0,0,18,4,1,1,1,0,0,0,0,18,4,1,1,1,1,0,18,4,1,3,1,3,1,0,7,366,2337,17,17,17,75,75,75,0,0,0,0,0
4414,4414.0009765625,373,AZE,371,ARM,2009,9,8,2002,31,12,2010,0,0,0,18,4,1,1,1,0,0,0,0,18,4,1,1,1,1,0,18,4,1,3,1,3,1,0,8,365,2702,17,17,17,75,75,75,0,0,0,0,0
4414,4414.0009765625,373,AZE,371,ARM,2010,9,8,2002,31,12,2010,5,3,2,18,4,1,1,1,0,0,0,2,18,4,1,1,1,1,2,18,4,1,3,1,3,1,0,9,365,3067,17,17,17,75,75,75,0,0,0,0,0
4415,4415.0009765625,350,GRC,640,TUR,2002,11,8,2002,11,8,2002,5,3,0,7,3,0,1,1,1,0,0,0,0,1,1,0,1,1,0,7,3,1,3,1,3,1,0,1,1,1,7,0,7,49,84,49,0,0,0,0,0
4415,4415.0009765625,640,TUR,350,GRC,2002,11,8,2002,11,8,2002,5,3,0,7,3,0,1,1,0,1,1,0,7,3,1,1,0,0,0,0,1,1,1,3,1,3,0,1,1,1,7,7,0,49,49,84,0,0,0,0,0
4416,4416.0009765625,365,RUS,372,GRG,2003,3,2,2003,3,2,2003,5,3,0,8,3,0,1,1,1,1,2,0,8,3,1,0,0,0,0,0,1,1,1,3,1,3,0,1,1,1,7,7,0,49,49,65,0,0,0,0,0
4416,4416.0009765625,372,GRG,365,RUS,2003,3,2,2003,3,2,2003,5,3,0,8,3,0,1,1,0,0,0,0,0,1,1,1,1,2,0,8,3,1,3,1,3,1,0,1,1,1,7,0,7,49,65,49,0,0,0,0,0
4417,4417.0009765625,365,RUS,390,DEN,2003,26,4,2003,26,4,2003,5,3,0,7,3,0,1,1,1,0,0,0,0,1,1,0,0,0,0,7,3,1,3,1,3,1,0,1,1,1,7,0,7,49,75,49,0,0,0,0,0
4417,4417.0009765625,390,DEN,365,RUS,2003,26,4,2003,26,4,2003,5,3,0,7,3,0,1,1,0,0,0,0,7,3,1,1,0,0,0,0,1,1,1,3,1,3,0,1,1,1,7,7,0,49,49,75,0,0,0,0,0
4418,4418.0009765625,373,AZE,630,IRN,2003,27,5,2003,27,5,2003,5,3,0,10,3,0,1,1,1,0,0,0,10,3,1,0,0,0,0,9,3,1,3,1,3,1,0,1,1,1,8,8,7,20,20,49,0,0,0,0,0
4418,4418.0009765625,630,IRN,373,AZE,2003,27,5,2003,27,5,2003,5,3,0,10,3,0,1,1,0,0,0,0,9,3,1,1,0,0,0,10,3,1,1,3,1,3,0,1,1,1,8,7,8,20,49,20,0,0,0,0,0
4419,4419.0009765625,359,MLD,369,UKR,2003,1,7,2003,31,1,2004,0,0,0,13,3,0,1,1,1,1,1,0,13,3,1,0,0,0,0,0,1,1,1,3,1,3,0,1,184,184,11,11,0,49,49,0,0,0,0,0,0
4419,4419.0009765625,359,MLD,369,UKR,2004,1,7,2003,31,1,2004,5,3,0,13,3,0,1,1,1,1,1,0,13,3,1,0,0,0,0,0,1,1,1,3,1,3,0,2,32,216,11,11,0,49,49,49,0,0,0,0,0
4419,4419.0009765625,369,UKR,359,MLD,2003,1,7,2003,31,1,2004,0,0,0,13,3,0,1,1,0,0,0,0,0,1,1,1,1,1,0,13,3,1,3,1,3,1,0,1,184,184,11,0,11,49,49,49,0,0,0,0,0
4419,4419.0009765625,369,UKR,359,MLD,2004,1,7,2003,31,1,2004,5,3,0,13,3,0,1,1,0,0,0,0,0,1,1,1,1,1,0,13,3,1,3,1,3,1,0,2,32,216,11,0,11,49,65,49,0,0,0,0,0
4420,4420.0009765625,365,RUS,372,GRG,2003,20,9,2003,20,9,2003,5,3,0,7,3,0,1,1,1,1,2,0,7,3,1,0,0,0,0,0,1,1,1,3,1,3,0,1,1,1,7,7,0,49,49,75,0,0,0,0,0
4420,4420.0009765625,372,GRG,365,RUS,2003,20,9,2003,20,9,2003,5,3,0,7,3,0,1,1,0,0,0,0,0,1,1,1,1,2,0,7,3,1,3,1,3,1,0,1,1,1,7,0,7,49,75,49,0,0,0,0,0
4421,4421.0009765625,702,TAJ,704,UZB,2004,20,3,2004,20,3,2004,5,3,0,19,4,0,1,1,1,0,0,0,0,1,1,0,0,0,0,19,4,1,3,1,3,1,0,1,1,1,16,0,16,65,0,65,0,0,0,0,0
4421,4421.0009765625,704,UZB,702,TAJ,2004,20,3,2004,20,3,2004,5,3,0,19,4,0,1,1,0,0,0,0,19,4,1,1,0,0,0,0,1,1,1,3,1,3,0,1,1,1,16,16,0,65,65,0,0,0,0,0,0
4422,4422.0009765625,365,RUS,372,GRG,2004,2,4,2004,6,8,2004,5,3,0,19,4,0,1,1,1,1,2,0,9,3,1,0,0,0,0,19,4,1,3,1,3,1,0,1,127,127,16,7,16,65,49,65,0,0,0,0,0
4422,4422.0009765625,372,GRG,365,RUS,2004,2,4,2004,6,8,2004,5,3,0,19,4,0,1,1,0,0,0,0,19,4,1,1,1,2,0,9,3,1,1,3,1,3,0,1,127,127,16,16,7,65,65,49,0,0,0,0,0
4423,4423.0009765625,350,GRC,640,TUR,2004,21,10,2004,30,3,2005,0,0,0,9,3,0,1,1,1,0,0,0,9,3,1,0,1,1,0,9,3,1,3,1,3,1,0,1,72,72,7,7,7,49,49,49,0,0,0,0,0
4423,4423.0009765625,350,GRC,640,TUR,2005,21,10,2004,30,3,2005,5,3,0,9,3,0,1,1,1,0,0,0,9,3,1,0,1,1,0,9,3,1,3,1,3,1,0,2,90,162,7,7,7,49,49,49,0,0,0,0,0
4423,4423.0009765625,640,TUR,350,GRC,2004,21,10,2004,30,3,2005,0,0,0,9,3,0,1,1,0,1,1,0,9,3,1,1,0,0,0,9,3,1,1,3,1,3,0,1,72,72,7,7,7,49,49,49,0,0,0,0,0
4423,4423.0009765625,640,TUR,350,GRC,2005,21,10,2004,30,3,2005,5,3,0,9,3,0,1,1,0,1,1,0,9,3,1,1,0,0,0,9,3,1,1,3,1,3,0,2,90,162,7,7,7,49,49,49,0,0,0,0,0
4424,4424.0009765625,365,RUS,372,GRG,2005,22,3,2005,29,9,2006,0,0,0,17,4,0,1,1,1,1,2,0,14,3,1,0,0,0,0,17,4,1,1,3,1,3,0,1,285,285,15,12,15,81,65,81,0,0,0,0,0
4424,4424.0009765625,365,RUS,372,GRG,2006,22,3,2005,29,9,2006,5,3,0,17,4,0,1,1,1,1,2,0,14,3,1,0,0,0,0,17,4,1,1,3,1,3,0,2,273,558,15,12,15,81,65,81,0,0,0,0,0
4424,4424.0009765625,372,GRG,365,RUS,2005,22,3,2005,29,9,2006,0,0,0,17,4,0,1,1,0,0,0,0,17,4,1,1,1,2,0,14,3,1,3,1,3,1,0,1,285,285,15,15,12,81,81,65,0,0,0,0,0
4424,4424.0009765625,372,GRG,365,RUS,2006,22,3,2005,29,9,2006,5,3,0,17,4,0,1,1,0,0,0,0,17,4,1,1,1,2,0,14,3,1,3,1,3,1,0,2,273,558,15,15,12,81,81,65,0,0,0,0,0
4425,4425.0009765625,365,RUS,369,UKR,2005,23,3,2005,23,3,2005,5,3,0,14,3,0,1,1,1,0,0,0,14,3,1,0,0,0,0,7,3,1,1,3,1,3,0,1,1,1,12,12,7,65,65,49,0,0,0,0,0
4425,4425.0009765625,369,UKR,365,RUS,2005,23,3,2005,23,3,2005,5,3,0,14,3,0,1,1,0,0,0,0,7,3,1,1,0,0,0,14,3,1,3,1,3,1,0,1,1,1,12,7,12,65,49,65,0,0,0,0,0
4426,4426.0009765625,702,TAJ,703,KYR,2005,23,3,2005,6,6,2005,5,3,0,19,4,0,1,1,1,0,0,0,10,3,1,0,0,0,0,19,4,1,1,3,1,3,0,1,76,76,16,8,16,65,20,65,0,0,0,0,0
4426,4426.0009765625,703,KYR,702,TAJ,2005,23,3,2005,6,6,2005,5,3,0,19,4,0,1,1,0,0,0,0,19,4,1,1,0,0,0,10,3,1,3,1,3,1,0,1,76,76,16,16,8,65,65,20,0,0,0,0,0
4427,4427.0009765625,702,TAJ,704,UZB,2005,13,5,2005,2,11,2005,5,3,0,13,3,0,1,1,1,0,0,0,13,3,1,0,0,0,0,13,3,1,1,3,1,3,0,1,174,174,11,11,11,49,49,49,0,0,0,0,0
